Wave,End_Date,death_agg30,death_agg14,death_agg7,State,new_ind
mid_month,2022-07-15,301,186,138,North Carolina,69
month_end,2022-07-31,274,88,48,North Carolina,70
mid_month,2022-08-15,329,241,37,North Carolina,71
month_end,2022-08-31,360,119,83,North Carolina,72
24,2022-09-11,641,522,30,North Carolina,73
mid_month,2022-09-15,690,79,49,North Carolina,74
month_end,2022-09-30,682,111,67,North Carolina,75
mid_month,2022-10-15,471,360,33,North Carolina,76
month_end,2022-10-31,428,68,68,North Carolina,77
25,2022-11-09,382,349,281,North Carolina,78
mid_month,2022-11-15,379,311,30,North Carolina,79
month_end,2022-11-30,394,83,42,North Carolina,80
mid_month,2022-12-15,316,209,47,North Carolina,81
month_end,2022-12-31,258,49,0,North Carolina,82
mid_month,2023-01-15,328,279,209,North Carolina,83
26,2023-01-17,328,279,209,North Carolina,84
month_end,2023-01-31,411,132,73,North Carolina,85
mid_month,2023-02-15,327,195,133,North Carolina,86
month_end,2023-02-28,306,111,52,North Carolina,87
mid_month,2023-03-15,197,86,43,North Carolina,88
month_end,2023-03-31,86,0,0,North Carolina,89
mid_month,2023-04-15,0,0,0,North Carolina,90
month_end,2023-04-30,0,0,0,North Carolina,91
27,2023-05-05,0,0,0,North Carolina,92
mid_month,2023-05-15,0,0,0,North Carolina,93
month_end,2023-05-31,0,0,0,North Carolina,94
mid_month,2020-03-15,0,0,0,North Dakota,0
month_end,2020-03-31,0,0,0,North Dakota,1
mid_month,2020-04-15,8,8,8,North Dakota,2
1,2020-04-30,19,10,5,North Dakota,3
2,2020-05-15,32,21,9,North Dakota,4
month_end,2020-05-31,41,18,8,North Dakota,5
3,2020-06-01,38,18,8,North Dakota,6
mid_month,2020-06-15,32,13,2,North Dakota,7
5,2020-06-28,21,4,2,North Dakota,8
month_end,2020-06-30,19,5,2,North Dakota,9
mid_month,2020-07-15,14,9,4,North Dakota,10
7,2020-07-26,21,12,9,North Dakota,11
month_end,2020-07-31,24,14,6,North Dakota,12
mid_month,2020-08-15,33,18,11,North Dakota,13
9,2020-08-26,39,20,10,North Dakota,14
month_end,2020-08-31,39,17,6,North Dakota,15
mid_month,2020-09-15,49,27,14,North Dakota,16
10,2020-09-30,97,67,43,North Dakota,17
mid_month,2020-10-15,195,119,61,North Dakota,18
11,2020-10-23,235,121,61,North Dakota,19
month_end,2020-10-31,266,124,72,North Dakota,20
12,2020-11-14,342,195,94,North Dakota,21
mid_month,2020-11-15,356,202,98,North Dakota,22
13,2020-11-30,414,190,80,North Dakota,23
mid_month,2020-12-15,431,224,129,North Dakota,24
month_end,2020-12-31,349,87,39,North Dakota,25
14,2021-01-10,251,96,43,North Dakota,26
mid_month,2021-01-15,202,73,24,North Dakota,27
month_end,2021-01-31,148,44,11,North Dakota,28
mid_month,2021-02-15,66,14,8,North Dakota,29
16,2021-02-28,33,14,8,North Dakota,30
mid_month,2021-03-15,27,13,9,North Dakota,31
month_end,2021-03-31,23,9,4,North Dakota,32
mid_month,2021-04-15,17,7,6,North Dakota,33
month_end,2021-04-30,24,16,7,North Dakota,34
17,2021-05-03,27,15,8,North Dakota,35
mid_month,2021-05-15,29,11,5,North Dakota,36
month_end,2021-05-31,20,9,6,North Dakota,37
mid_month,2021-06-15,17,8,4,North Dakota,38
month_end,2021-06-30,16,7,2,North Dakota,39
18,2021-07-15,16,8,8,North Dakota,40
month_end,2021-07-31,11,3,1,North Dakota,41
mid_month,2021-08-15,9,6,3,North Dakota,42
month_end,2021-08-31,22,16,10,North Dakota,43
mid_month,2021-09-15,32,16,12,North Dakota,44
19,2021-09-27,46,33,20,North Dakota,45
month_end,2021-09-30,52,32,16,North Dakota,46
mid_month,2021-10-15,88,51,28,North Dakota,47
month_end,2021-10-31,153,84,45,North Dakota,48
mid_month,2021-11-15,148,53,24,North Dakota,49
month_end,2021-11-30,117,64,26,North Dakota,50
20,2021-12-02,138,69,31,North Dakota,51
mid_month,2021-12-15,154,75,38,North Dakota,52
month_end,2021-12-31,122,36,14,North Dakota,53
mid_month,2022-01-15,80,34,18,North Dakota,54
21,2022-01-24,76,42,24,North Dakota,55
month_end,2022-01-31,83,48,24,North Dakota,56
mid_month,2022-02-15,109,61,24,North Dakota,57
month_end,2022-02-28,99,38,18,North Dakota,58
mid_month,2022-03-15,25,-13,15,North Dakota,59
month_end,2022-03-31,-7,3,0,North Dakota,60
22,2022-04-09,33,19,19,North Dakota,61
mid_month,2022-04-15,29,25,6,North Dakota,62
month_end,2022-04-30,36,11,8,North Dakota,63
mid_month,2022-05-15,17,6,6,North Dakota,64
month_end,2022-05-31,13,7,5,North Dakota,65
mid_month,2022-06-15,11,2,1,North Dakota,66
month_end,2022-06-30,15,11,3,North Dakota,67
23,2022-07-05,13,9,1,North Dakota,68
mid_month,2022-07-15,14,3,3,North Dakota,69
month_end,2022-07-31,13,10,5,North Dakota,70
mid_month,2022-08-15,27,17,7,North Dakota,71
month_end,2022-08-31,39,21,19,North Dakota,72
24,2022-09-11,28,8,6,North Dakota,73
mid_month,2022-09-15,28,6,0,North Dakota,74
month_end,2022-09-30,16,10,0,North Dakota,75
mid_month,2022-10-15,29,19,8,North Dakota,76
month_end,2022-10-31,23,4,0,North Dakota,77
25,2022-11-09,-143,-155,-155,North Dakota,78
mid_month,2022-11-15,-151,-155,0,North Dakota,79
month_end,2022-11-30,-155,0,0,North Dakota,80
mid_month,2022-12-15,178,178,178,North Dakota,81
month_end,2022-12-31,195,13,5,North Dakota,82
mid_month,2023-01-15,14,1,-4,North Dakota,83
26,2023-01-17,14,1,-4,North Dakota,84
month_end,2023-01-31,18,17,3,North Dakota,85
mid_month,2023-02-15,30,13,9,North Dakota,86
month_end,2023-02-28,18,5,4,North Dakota,87
mid_month,2023-03-15,12,7,5,North Dakota,88
month_end,2023-03-31,7,0,0,North Dakota,89
mid_month,2023-04-15,0,0,0,North Dakota,90
month_end,2023-04-30,0,0,0,North Dakota,91
27,2023-05-05,0,0,0,North Dakota,92
mid_month,2023-05-15,0,0,0,North Dakota,93
month_end,2023-05-31,0,0,0,North Dakota,94
mid_month,2020-03-15,0,0,0,Ohio,0
month_end,2020-03-31,0,0,0,Ohio,1
mid_month,2020-04-15,434,434,434,Ohio,2
1,2020-04-30,1053,583,311,Ohio,3
2,2020-05-15,1174,525,242,Ohio,4
month_end,2020-05-31,1021,417,169,Ohio,5
3,2020-06-01,1002,411,172,Ohio,6
mid_month,2020-06-15,755,274,121,Ohio,7
5,2020-06-28,506,173,81,Ohio,8
month_end,2020-06-30,491,173,90,Ohio,9
mid_month,2020-07-15,398,205,109,Ohio,10
7,2020-07-26,517,285,174,Ohio,11
month_end,2020-07-31,584,346,193,Ohio,12
mid_month,2020-08-15,703,312,165,Ohio,13
9,2020-08-26,708,332,180,Ohio,14
month_end,2020-08-31,680,329,159,Ohio,15
mid_month,2020-09-15,655,282,138,Ohio,16
10,2020-09-30,564,246,133,Ohio,17
mid_month,2020-10-15,555,279,155,Ohio,18
11,2020-10-23,668,366,213,Ohio,19
month_end,2020-10-31,817,487,266,Ohio,20
12,2020-11-14,1382,844,492,Ohio,21
mid_month,2020-11-15,1420,870,484,Ohio,22
13,2020-11-30,2640,1656,929,Ohio,23
mid_month,2020-12-15,4388,2499,1307,Ohio,24
month_end,2020-12-31,5385,2490,1149,Ohio,25
14,2021-01-10,5051,2098,980,Ohio,26
mid_month,2021-01-15,4830,1977,972,Ohio,27
month_end,2021-01-31,3631,1391,626,Ohio,28
mid_month,2021-02-15,2427,842,352,Ohio,29
16,2021-02-28,1579,539,222,Ohio,30
mid_month,2021-03-15,944,341,153,Ohio,31
month_end,2021-03-31,582,209,96,Ohio,32
mid_month,2021-04-15,484,243,115,Ohio,33
month_end,2021-04-30,551,275,129,Ohio,34
17,2021-05-03,562,286,133,Ohio,35
mid_month,2021-05-15,536,224,101,Ohio,36
month_end,2021-05-31,449,193,95,Ohio,37
mid_month,2021-06-15,355,136,66,Ohio,38
month_end,2021-06-30,239,79,30,Ohio,39
18,2021-07-15,161,62,26,Ohio,40
month_end,2021-07-31,154,83,40,Ohio,41
mid_month,2021-08-15,289,189,123,Ohio,42
month_end,2021-08-31,697,466,262,Ohio,43
mid_month,2021-09-15,1367,834,460,Ohio,44
19,2021-09-27,1994,1155,619,Ohio,45
month_end,2021-09-30,2123,1161,613,Ohio,46
mid_month,2021-10-15,2533,1193,592,Ohio,47
month_end,2021-10-31,2427,1061,502,Ohio,48
mid_month,2021-11-15,1991,795,396,Ohio,49
month_end,2021-11-30,2003,1094,599,Ohio,50
20,2021-12-02,2078,1144,605,Ohio,51
mid_month,2021-12-15,2834,1588,862,Ohio,52
month_end,2021-12-31,3629,1776,896,Ohio,53
mid_month,2022-01-15,4169,2129,1118,Ohio,54
21,2022-01-24,4361,2139,1010,Ohio,55
month_end,2022-01-31,4295,1844,834,Ohio,56
mid_month,2022-02-15,3268,1155,498,Ohio,57
month_end,2022-02-28,2002,624,249,Ohio,58
mid_month,2022-03-15,1009,294,107,Ohio,59
month_end,2022-03-31,470,145,62,Ohio,60
22,2022-04-09,306,100,44,Ohio,61
mid_month,2022-04-15,241,74,26,Ohio,62
month_end,2022-04-30,151,70,41,Ohio,63
mid_month,2022-05-15,139,64,32,Ohio,64
month_end,2022-05-31,164,90,49,Ohio,65
mid_month,2022-06-15,215,111,51,Ohio,66
month_end,2022-06-30,231,103,44,Ohio,67
23,2022-07-05,217,93,43,Ohio,68
mid_month,2022-07-15,232,115,67,Ohio,69
month_end,2022-07-31,294,158,87,Ohio,70
mid_month,2022-08-15,360,189,99,Ohio,71
month_end,2022-08-31,417,203,103,Ohio,72
24,2022-09-11,407,175,85,Ohio,73
mid_month,2022-09-15,395,169,81,Ohio,74
month_end,2022-09-30,355,165,81,Ohio,75
mid_month,2022-10-15,318,132,60,Ohio,76
month_end,2022-10-31,296,147,71,Ohio,77
25,2022-11-09,288,125,56,Ohio,78
mid_month,2022-11-15,314,151,90,Ohio,79
month_end,2022-11-30,360,185,83,Ohio,80
mid_month,2022-12-15,391,176,101,Ohio,81
month_end,2022-12-31,424,219,96,Ohio,82
mid_month,2023-01-15,475,228,111,Ohio,83
26,2023-01-17,475,231,114,Ohio,84
month_end,2023-01-31,408,150,67,Ohio,85
mid_month,2023-02-15,246,75,38,Ohio,86
month_end,2023-02-28,121,19,4,Ohio,87
mid_month,2023-03-15,68,47,47,Ohio,88
month_end,2023-03-31,47,0,0,Ohio,89
mid_month,2023-04-15,0,0,0,Ohio,90
month_end,2023-04-30,0,0,0,Ohio,91
27,2023-05-05,0,0,0,Ohio,92
mid_month,2023-05-15,0,0,0,Ohio,93
month_end,2023-05-31,0,0,0,Ohio,94
mid_month,2020-03-15,0,0,0,Oklahoma,0
month_end,2020-03-31,0,0,0,Oklahoma,1
mid_month,2020-04-15,108,108,108,Oklahoma,2
1,2020-04-30,214,91,44,Oklahoma,3
2,2020-05-15,176,62,24,Oklahoma,4
month_end,2020-05-31,112,46,23,Oklahoma,5
3,2020-06-01,104,46,23,Oklahoma,6
mid_month,2020-06-15,74,25,11,Oklahoma,7
5,2020-06-28,59,25,16,Oklahoma,8
month_end,2020-06-30,51,26,16,Oklahoma,9
mid_month,2020-07-15,69,41,24,Oklahoma,10
7,2020-07-26,121,75,45,Oklahoma,11
month_end,2020-07-31,149,98,59,Oklahoma,12
mid_month,2020-08-15,212,103,44,Oklahoma,13
9,2020-08-26,248,126,65,Oklahoma,14
month_end,2020-08-31,258,138,73,Oklahoma,15
mid_month,2020-09-15,248,105,52,Oklahoma,16
10,2020-09-30,219,106,56,Oklahoma,17
mid_month,2020-10-15,227,101,57,Oklahoma,18
11,2020-10-23,259,136,78,Oklahoma,19
month_end,2020-10-31,295,172,92,Oklahoma,20
12,2020-11-14,361,167,64,Oklahoma,21
mid_month,2020-11-15,373,179,87,Oklahoma,22
13,2020-11-30,410,208,102,Oklahoma,23
mid_month,2020-12-15,556,329,161,Oklahoma,24
month_end,2020-12-31,710,325,170,Oklahoma,25
14,2021-01-10,758,381,211,Oklahoma,26
