Wave,End_Date,state,Avoiding contact with other people,Avoiding public or crowded places,Frequently washing hands,Wearing a face mask when outside of your home,Go to work,Go to the gym,Go visit a friend,"Go to a cafe, bar, or restaurant",Go to a doctor or visit a hospital,Go to church or another place of worship,"Take mass transit (e.g. subway, bus, or train)",Been in a room with someone outside of household in the past 24 hours,Been in a room with 5-10 people outside of household in the past 24 hours,Been in a room with 11-50 people outside of household in the past 24 hours,Been in a room with over 50 people outside of household in the past 24 hours,Total_N,new_ind
gap16_17,2021-03-31,DC,59.92621282977865,65.02814497935051,75.65220693140303,91.27513474840622,30.665192934830678,12.385452209368264,14.748217588702927,11.840819942338658,10.37845964114572,2.557649457106173,11.256704500687272,44.18173141534464,8.527793413952722,2.2036273506066415,1.044197292437146,,37
interpolation,2021-04-15,DC,59.56765455793277,66.27723408167448,77.53632378531974,91.68957197007394,30.680322411520766,13.92715797174375,13.900071573309173,13.761885955939727,12.56630420158788,3.1454903806795533,10.484604363538798,44.52022594738212,9.65153526166731,2.7624408521514203,0.6297864745394425,,38
interpolation,2021-04-30,DC,57.96201400135124,66.4579157446011,78.52886898947189,90.60456782624,30.7049774244938,14.850540324840432,13.940973172066021,15.324606074977126,14.170970388611995,4.004740768820531,10.693159504250099,45.762100911193144,10.730592439091359,3.242498900422524,0.34523705652975334,,39
17,2021-05-03,DC,57.49071649247453,66.36509783410072,78.61973810336345,90.20706297340524,30.71117483824105,14.960829209941148,14.05641234278987,15.593863921240365,14.421428245128304,4.209145803848491,10.853098716373626,46.11936786540289,10.940987720907469,3.3289667762133406,0.3039742284861548,355.0,40
interpolation,2021-05-15,DC,55.104961798433074,65.56397871514704,78.6244148024668,88.01536348183953,30.740185863738883,15.15402613194862,14.875698528926861,16.526608047812534,15.188341734898522,5.135282468626223,11.886949511471963,47.911408887067054,11.764515002609588,3.643025833165261,0.19107976817289185,,41
interpolation,2021-05-31,DC,50.67810572291376,63.42597728057204,77.73763767407478,83.59558262674346,30.789373753224623,14.794480577730035,16.857931318510825,17.411151928801,15.626208413146731,6.640216927498295,14.246273283151373,51.20419689240634,12.817617362590628,3.9825935985306926,0.17036643016513428,,42
gap17_18,2021-06-08,DC,47.930742049383824,61.89847258786882,76.91152936965169,80.7439001136204,30.818470493176903,14.350218607665655,18.23041251676051,17.699517460249055,15.594562620222801,7.508435116577943,15.846302045368919,53.23776231355615,13.32491110731467,4.118444205254639,0.2156437364797954,,43
interpolation,2021-06-15,DC,45.52642028849804,60.48800120729603,76.1301101101172,78.19337979008664,30.86313889391341,13.889916035815167,19.47641691911114,17.875182409661768,15.457047507968193,8.245492938350077,17.286291190388308,54.981855466736604,13.719415844348063,4.221710616234323,0.2756099971246906,,44
interpolation,2021-06-30,DC,41.73062527250372,58.0564988446282,74.97319277731634,73.93061808136277,31.097183140642294,13.018753942010179,21.527119678606777,18.04566429881438,14.943875452597732,9.353735539041171,19.613464662999792,57.45846444799146,14.228765367763284,4.4077112158860405,0.4211560056418083,,45
18,2021-07-15,DC,39.789403862697256,56.4338763503871,74.52463496809366,71.31293108358733,31.520143635339124,12.305946916629056,22.730486779544854,17.935444718197108,14.133223674280682,9.81799182116156,20.90301215364744,58.211620478867864,14.279237179995713,4.5456475798622185,0.5897735358888686,224.0,46
interpolation,2021-07-31,DC,39.762919933724056,55.594644389284696,74.82694291313337,70.33396952291668,32.17952918299817,11.720161898307488,23.080126161335357,17.508481767747877,12.940639682783582,9.603382490954253,21.134835061329223,57.115358770941064,13.827288569162151,4.639802232781101,0.7950621787702918,,47
interpolation,2021-08-15,DC,41.654483976705784,55.6437069564588,75.8423281193055,71.11610359443463,32.99291659016206,11.334622014335677,22.532332901254474,16.818145816272843,11.515196477043572,8.736733714695175,20.279955522584928,54.30671203770193,12.929413111616796,4.678405843027827,1.0113608539259002,,48
gap18_19,2021-08-25,DC,43.85275525556156,56.07284714178539,76.86280006336509,72.48260060064577,33.63166679912533,11.160390180339181,21.73112810555292,16.23174988977767,10.430679469799633,7.829336531577095,19.17506815729463,51.57389162284218,12.0991191449933,4.69033860289232,1.1703193084742016,,49
interpolation,2021-08-31,DC,45.03047756638684,56.197534931879034,77.33792142503432,73.25633104057985,34.00641845765574,11.059757006994142,21.269956069833928,15.991742316606551,9.895554071841568,7.309800953614753,18.53006970897586,50.126449993062785,11.636976646962337,4.761639713736611,1.2818154883783426,,50
interpolation,2021-09-15,DC,46.879239784560006,55.714004380043654,77.7362583288911,74.57162392965144,34.85795668569198,10.78581535222276,20.41701871085793,15.960831552677321,9.147804153676791,6.283741878124561,17.2581521284394,47.797890046462044,10.757536294270274,5.237945684953848,1.6266386643535207,,51
19,2021-09-28,DC,47.21553892781491,54.37598898161714,77.16921124520148,74.99621716774222,35.497340311077444,10.522562506681854,20.02446459922802,16.59167833033701,9.181605468822427,5.709702972913382,16.54938098294212,47.27052241825439,10.31419079758245,5.995161217642975,2.001847678269141,299.0,52
interpolation,2021-09-30,DC,47.16293977574739,54.094402360966164,77.00678594658174,75.00258366048931,35.58757931617142,10.479932666867402,19.99264239519836,16.74293245874606,9.243002202269706,5.6473683303710285,16.472775319703615,47.31225028250099,10.272261502128716,6.140041933466098,2.065865734921308,,53
interpolation,2021-10-15,DC,45.881577539948985,51.33872887464653,75.14950427810626,74.54921023309345,36.195286349094054,10.142108950928062,19.996827122855215,18.33804503481277,10.18114821762031,5.400680310354158,16.173939282768494,48.66953070117962,10.181152270537657,7.467928459273363,2.599496700081704,,54
interpolation,2021-10-31,DC,42.79177185217538,47.14931159392966,71.92672965188078,73.09210517368514,36.708670274459934,9.74675886927168,20.473006785899244,20.9342877834179,12.109957753304371,5.5668393450950555,16.390824317034625,52.146627691219,10.518205800876979,9.352742110292944,3.2725061079555964,,55
gap19_20,2021-11-02,DC,42.32873728792842,46.58658106891055,71.46761496292812,72.8684654013611,36.7521354776018,9.69959155782801,20.55121057375332,21.29210064389553,12.394726539812442,5.6133614431750996,16.441755431416915,52.681512620383714,10.586586498296915,9.600581735882493,3.358191362932392,,56
interpolation,2021-11-15,DC,40.22192799006213,44.12990611622568,69.10402880302819,71.98703500637026,36.62394267234725,9.536199583808953,20.735474436846907,22.932636832247603,13.834488879095755,5.907460848519673,16.490231924191846,55.41529560777216,11.02922919891125,10.683012346238751,3.7602540250392757,,57
interpolation,2021-11-30,DC,39.735734981192635,43.88220862299714,67.71361868869614,72.20249128162922,35.59140747251916,9.65609156841881,20.250109569430126,23.34964571626374,14.610016682535239,6.228941816154179,15.937541645095273,56.96941955775094,11.536025290910317,10.793604991471161,3.8905600300253598,,58
20,2021-12-02,DC,39.82834064447735,44.05860022717149,67.63644819561566,72.33099189399157,35.38212398293692,9.697044595661168,20.128891352387026,23.28576786612443,14.64171791641614,6.270359771356862,15.814579989809893,57.04709276249584,11.603278706720868,10.71619725953714,3.880927441776131,279.0,59
interpolation,2021-12-15,DC,41.33319282556693,46.40621911424407,67.7554993088847,73.73847399946206,33.61106467497568,10.106434823101262,19.016912183648916,22.185314435466342,14.436541163622827,6.531282247998578,14.732753479744925,56.80899954115539,12.038594076874187,9.68452004599018,3.6634241229138502,,60
gap20_21,2021-12-21,DC,42.5555982022249,48.19190154639596,68.17329296262588,74.72261449051585,32.553541428597974,10.379098480594564,18.314240124194384,21.276806676999584,14.10143002579933,6.646859070715108,14.068250805453726,56.26475922387635,12.238437945569878,8.899376342398035,3.4724860246819196,,61
interpolation,2021-12-31,DC,45.293334930284274,52.10040670001468,69.35601575532863,76.80205267104147,30.478912684907165,10.949470454388754,16.896591014638787,19.231219667739516,13.218820100366383,6.833817728740968,12.748355622618393,54.77505667907476,12.569578288083173,7.177816635818052,3.0342143002237636,,62
interpolation,2022-01-15,DC,48.31428631861727,56.56721479642856,70.72926788397865,78.90707387480028,28.31448084692462,11.97150796422178,15.497771560525768,16.99662479641853,12.033978977617661,7.177551313389979,11.582872405835257,52.99359097788333,13.03279239092511,5.021249342011982,2.570599011981111,,63
21,2022-01-25,DC,48.95713752573045,57.764399282416875,71.01180566768272,79.14926688628584,27.90173258910556,12.738872825788713,15.360200001635125,16.556301881364632,11.550113397131447,7.46708240558619,11.66025077493683,52.53969045266861,13.312395174862296,4.198206407864175,2.5034993691252567,349.0,64
interpolation,2022-01-31,DC,48.81633955811658,57.798925943947424,70.93827030191312,78.84869938142535,28.049682853935142,13.23231824705332,15.58292736793966,16.695080420009774,11.377308993356685,7.663985202637115,12.034754793629261,52.54910755536232,13.468941503928953,3.9404133878770864,2.5561588343452155,,65
interpolation,2022-02-15,DC,46.73673799384481,55.64157624913143,69.95689770689029,76.63422600258856,29.717618455062407,14.57430001752943,17.141413960953734,18.36427958556434,11.33089389561608,8.23231516032649,14.047517487526155,53.49716683932689,13.823506987969225,4.070413267680227,2.9926987895205657,,66
interpolation,2022-02-28,DC,42.93807118142419,51.17919206630416,68.18477973806735,73.02437485053774,32.66314301672322,15.862576380838924,19.64958556861352,21.338855453155396,11.73624497553439,8.812774327728993,17.035870436739515,55.38714842800668,14.088272238391433,5.0780373045781655,3.72335224379528,,67
gap21_22,2022-03-01,DC,42.569083524441126,50.73621324016412,68.01301700765264,72.68166934305721,32.94741338200548,15.966490927845943,19.88704043178149,21.6264357733846,11.784563423911191,8.860806053583225,17.313588302621415,55.57362125056836,14.1070032255106,5.1899682872011565,3.7931070797570308,,68
interpolation,2022-03-15,DC,37.52381677642424,44.585210563007955,65.72846622962177,67.96060305802278,36.77622238765061,17.333636179430286,23.123292545757558,25.582418434327682,12.392901335384108,9.452406825647302,21.09225575812483,58.24259026343897,14.40432966745415,6.764414096393916,4.768598077244608,,69
interpolation,2022-03-31,DC,33.32585780108142,39.24240669514827,64.05429127974665,63.80954816308519,39.774433929646655,18.53328378187078,25.852565373356377,28.976468153086145,12.60209500692064,9.810090169262661,24.32053643241769,60.85935892707428,14.884915652129799,8.06373507267328,5.673402868438558,,70
22,2022-04-09,DC,31.7184670890366,37.05083328427791,63.56136450719118,62.0735729042491,40.80006765369565,19.03564160787326,26.922173053330333,30.34314413544404,12.48709161878855,9.86006441358262,25.61310743289515,62.119793288266344,15.222125220722276,8.552633658355486,6.080857608807517,249.0,71
interpolation,2022-04-15,DC,30.94845776564093,35.91528584961795,63.41226531352057,61.15585331285155,41.21947936239879,19.301569245060126,27.44900152575948,31.037270663238477,12.317352762018603,9.832891521877121,26.26548668168855,62.87548365755326,15.473683580668895,8.781778263420318,6.311894920515767,,72
interpolation,2022-04-30,DC,30.078980153371464,34.21567253368905,63.66783262079305,59.70014470175048,41.342804258503364,19.72496680750886,28.114221107061805,32.01311920450332,11.567260860373784,9.553247601564214,27.163763173334857,64.4686123638266,16.19621141363283,9.01588252721748,6.747391063237701,,73
interpolation,2022-05-15,DC,30.717424964273032,34.143566747361575,64.82099320156411,59.44242232978201,40.14440861796037,19.803476469216996,27.84822411726336,31.904013776880685,10.351819301986184,8.971158408323944,27.01536590735662,65.63874504589432,17.05249915102161,8.76604786406477,6.979891296604358,,74
interpolation,2022-05-31,DC,32.70454222750967,35.515778905988704,66.77047266600766,60.15261105666654,37.72940175813669,19.551147617564887,26.71429303386864,30.758649464591958,8.693463671060396,8.081072398613749,25.84644793034383,66.38018588050763,18.06342262266304,8.060380645368841,7.014394919604837,,75
gap22_23,2022-06-07,DC,33.37368581188972,35.981974224181315,67.38361099053844,60.19502298285308,36.865185877927935,19.4089447703837,26.251209007845663,30.216167652031636,8.115309050220835,7.716806994627077,25.257823696659326,66.46913618383783,18.449894325635857,7.774333122135732,6.978163561500988,,76
interpolation,2022-06-15,DC,33.873116221953204,36.30236469034256,67.81762544628002,59.93416713204445,36.125260971142964,19.237089531817176,25.804033147175435,29.61975835137835,7.613656603044821,7.34017228532834,24.57419637551585,66.38212271769261,18.833714478475898,7.495055026772499,6.901842758328668,,77
interpolation,2022-06-30,DC,34.04679603536309,36.292434787689835,67.86459675902282,58.55574836894759,35.450184127457405,18.888015075078613,25.20150960878163,28.56925441454485,7.13045837600302,6.748029457829838,23.261017653619128,65.6765434711322,19.387024608984,7.108354507277353,6.658364834172784,,78
23,2022-07-06,DC,33.83769759003762,36.06543843426691,67.60333447321165,57.67958790893589,35.44029129410946,18.738580708505744,25.04666637094794,28.173801249197876,7.104229560658955,6.55282436685077,22.72428655808119,65.19620726905933,19.547593778101906,7.003689327227629,6.524314450904109,339.0,79
interpolation,2022-07-15,DC,33.22558166773933,35.48598919803054,66.91138660423603,56.017354767375934,35.704171227079996,18.50392424734919,24.906722418687227,27.607137654091442,7.243868989934988,6.304643916118243,21.906911764653657,64.26344814082638,19.72335301418733,6.900279086883402,6.283961147137183,,80
interpolation,2022-07-31,DC,31.253025200512454,33.747843278493356,64.79220686603088,52.03118488151396,36.999125724190414,18.055631542190106,24.93147659093431,26.678302086240098,8.022435833957958,5.995662924404331,20.417421316721374,61.976306505083016,19.842941233623865,6.875216525472506,5.740287928991789,,81
gap23_24,2022-08-10,DC,29.45596605096026,32.210606208888485,62.90176298227198,48.88100590747554,38.33753808707169,17.757110589157197,25.122526623689634,26.152434504240627,8.849232214672288,5.8889817407130325,19.468288918078002,60.14884618627165,19.793207296290646,6.962965629446649,5.326073706836712,,82
interpolation,2022-08-15,DC,28.5750484325924,31.470146350901963,61.99590025981886,47.30929286421494,39.02808808131196,17.634732437938432,25.23090577921368,25.96619868616565,9.284052120709934,5.8687840708997285,19.080995247283813,59.30362863827017,19.747565065939973,7.040197760452803,5.118354721144129,,83
interpolation,2022-08-31,DC,26.59863886357936,29.896713353023653,60.13129841214215,43.11384001528196,40.777695514195045,17.49976465749516,25.47529632838183,25.97182405885497,10.44666983498711,5.987393764090746,18.624356766465176,57.682001413215275,19.57249983178994,7.451714398596105,4.539208034411373,,84
24,2022-09-11,DC,25.98459080422796,29.5186193832339,59.7635072093033,40.96668814646728,41.57380863930314,17.6338277731031,25.552780437163776,26.507445244207418,11.04372136605905,6.230910976577119,19.002269822568035,57.52448826676175,19.42649962968894,7.879926802261032,4.216668371933198,362.0,85
interpolation,2022-09-15,DC,25.91175181685676,29.523280407603608,59.81443617947079,40.33483937898452,41.781134223181034,17.728406979720674,25.562666700201426,26.809641582644378,11.219972802106701,6.352184518171669,19.279460835224768,57.660615924772934,19.368228272637495,8.064992871258665,4.114658733991761,,86
